childgender,childage,enrolled,momage,mauza,momeduc,schoolpresent7,birth_tehsil,child_edu_time
2,10,1,41,371110506001,0,0,3711,60
2,9,1,41,371110506001,0,0,3711,120
2,12,0,50,371110506001,0,0,3711,0
1,10,0,50,371110506001,0,0,3711,0
1,13,0,50,371110506001,0,0,3711,0
1,11,1,33,331310710003,1,1,9998,240
1,5,0,33,331310710003,1,1,9998,0
2,10,1,33,331310710003,1,1,9998,240
1,8,1,33,331310710003,1,1,9998,240
1,13,1,36,331310710003,1,1,9998,0
1,14,1,36,331310710003,1,1,9998,120
2,11,1,36,331310710003,1,1,9998,240
1,9,1,32,331310710003,1,1,3333,180
1,13,1,32,331310710003,1,1,3333,0
1,8,1,32,331310710003,1,1,3333,120
1,15,1,32,331310710003,1,1,3333,180
1,6,1,28,331310710003,1,0,3322,120
1,7,0,42,331310710003,0,1,9998,0
2,9,0,42,331310710003,0,1,9998,0
2,14,1,43,331411001004,0,1,3314,180
1,8,1,43,331411001004,0,1,3314,180
1,6,1,43,331411001004,0,1,3314,180
1,10,1,43,331411001004,0,1,3314,180
1,12,1,43,331411001004,0,1,3314,180
1,12,1,32,331411001004,1,1,3314,240
2,9,1,32,331411001004,1,1,3314,180
2,7,1,32,331411001004,1,1,3314,180
1,11,1,32,331411001004,1,1,3314,120
1,8,1,35,331411001004,1,1,3314,180
2,13,1,35,331411001004,1,1,3314,0
1,13,1,35,331411001004,0,1,3313,75
2,15,0,35,331411001004,0,1,3313,0
2,6,1,36,331411001004,0,1,3313,240
2,9,1,36,331411001004,0,1,3313,240
2,5,0,36,331411001004,0,1,3313,240
1,7,0,30,331411001004,0,1,3314,0
1,15,1,37,331411001004,0,0,3313,180
1,6,1,37,331411001004,0,0,3313,60
1,9,1,42,331411001004,1,1,3314,240
1,6,1,42,331411001004,1,1,3314,240
2,12,1,42,331411001004,1,1,3314,120
2,14,1,42,331411001004,1,1,3314,120
2,7,1,42,331411001004,1,1,3314,120
1,15,1,42,331411001004,1,1,3314,300
2,8,1,35,331411001004,1,1,3652,180
1,5,1,35,331411001004,1,1,3652,180
2,11,1,40,331410604003,0,1,9995,210
2,13,1,40,331410604003,0,1,9995,420
2,10,1,40,331410604003,0,1,9995,45
1,11,1,33,331410604003,0,1,3614,345
2,5,0,33,331410604003,0,1,3614,0
1,9,1,33,331410604003,0,1,3614,195
2,7,0,33,331410604003,0,1,3614,0
1,12,1,38,331310703003,0,0,3313,180
2,9,1,38,331310703003,0,0,3313,90
2,14,1,38,331310703003,0,0,3313,0
2,8,1,38,331310703003,0,0,3313,30
2,7,1,41,331310703003,1,1,3313,90
1,8,1,41,331310703003,1,1,3313,120
1,9,1,41,331310703003,1,1,3313,150
2,10,0,30,331310703003,0,0,3313,0
2,5,1,30,331310703003,0,0,3313,60
1,7,1,30,331310703003,0,0,3313,120
2,7,1,37,331310703003,0,1,3112,120
2,15,1,37,331310703003,0,1,3112,0
1,12,1,37,331310703003,0,1,3112,180
2,9,1,37,331310703003,0,1,3112,120
1,9,1,30,331310703003,0,1,3331,150
2,6,1,30,331310703003,0,1,3331,90
1,10,1,35,331310703003,0,0,3333,90
2,11,1,35,331310703003,0,0,3333,90
1,14,1,42,331310703003,1,0,3631,240
1,12,1,42,331310703003,1,0,3631,60
1,8,1,40,331310703003,0,1,3313,210
1,7,1,40,331310703003,0,1,3313,90
2,12,1,40,331310703003,0,1,3313,360
2,15,0,40,331310703003,0,1,3313,0
2,15,1,40,331510502002,0,1,3315,120
1,12,1,40,331510502002,0,1,3315,90
2,14,1,40,331510502002,0,1,3315,270
1,11,0,42,331410105003,1,1,3314,0
1,9,1,42,331410105003,1,1,3314,300
2,15,1,42,331410105003,1,1,3314,240
1,13,0,42,331410105003,1,1,3314,0
1,8,1,28,331410105003,1,1,3541,150
2,5,0,28,331410105003,1,1,3541,0
2,9,1,28,331410105003,1,1,3541,150
1,6,1,28,331410105003,1,1,3541,150
2,8,0,36,331410105003,0,0,3542,0
2,6,1,36,331410105003,0,0,3542,180
2,5,1,36,331410105003,0,0,3542,180
1,10,0,36,331410105003,0,0,3542,0
2,14,0,32,331410105003,0,1,3314,0
2,5,0,32,331410105003,0,1,3314,0
2,13,0,32,331410105003,0,1,3314,0
1,12,1,32,331410105003,0,1,3314,60
2,9,1,32,331410105003,0,1,3314,60
2,12,1,42,331410105003,0,1,3314,180
2,14,0,42,331410105003,0,1,3314,0
1,12,1,30,331410105003,1,1,3651,120
1,7,1,30,331410105003,1,1,3651,90
2,11,0,30,331410105003,1,1,3651,60
1,8,1,30,331410105003,1,1,3651,90
1,15,0,45,331410105003,0,0,3314,0
2,10,1,45,331410105003,0,0,3314,120
1,8,1,45,331410105003,0,0,3314,60
1,13,0,45,331410105003,0,0,3314,0
1,7,1,33,331410604003,1,1,3313,135
2,11,1,33,331410604003,1,1,3313,75
1,6,1,33,331410604003,1,1,3313,135
1,15,1,33,331410604003,1,1,3313,180
2,13,1,33,331410604003,1,1,3313,195
1,13,1,40,331410604003,0,1,3314,15
1,7,0,40,331410604003,0,1,3314,60
2,15,0,40,331410604003,0,1,3314,0
2,8,1,40,331410604003,0,1,3314,135
2,11,1,40,331410604003,0,1,3314,135
1,13,0,38,331410604003,0,1,3314,0
1,15,0,38,331410604003,0,1,3314,330
2,10,0,38,331410604003,0,1,3314,0
1,11,0,38,331410604003,0,1,3314,0
2,13,1,33,371310101001,1,1,3713,120
1,8,1,33,371310101001,1,1,3713,0
1,10,1,33,371310101001,1,1,3713,90
2,13,1,40,371310101001,0,1,3713,0
1,10,1,42,331510403003,0,1,3541,60
2,13,1,42,331510403003,0,1,3541,180
1,8,1,42,331510403003,0,1,3541,180
2,8,1,40,331510403003,0,0,3315,300
1,14,1,40,331510403003,0,0,3315,300
2,10,0,24,331510403003,0,1,3315,0
1,5,0,24,331510403003,0,1,3315,0
1,7,0,24,331510403003,0,1,3315,0
2,12,0,24,331510403003,0,1,3315,0
2,7,0,29,331510403003,0,1,3315,0
2,5,0,29,331510403003,0,1,3315,0
1,10,1,50,331510403003,0,0,3663,180
2,15,0,50,331510403003,0,0,3663,0
2,7,1,50,331510403003,0,0,3663,180
2,8,0,48,331510403003,0,1,3331,0
2,13,0,48,331510403003,0,1,3331,0
1,9,1,48,331510403003,0,1,3331,240
2,14,0,48,331510403003,0,1,3331,0
1,5,0,30,331510403003,0,1,3315,0
1,7,0,30,331510403003,0,1,3315,0
2,9,0,30,331510403003,0,1,3315,0
1,14,1,46,331310504001,0,0,3313,240
1,12,0,46,331310504001,0,0,3313,0
1,6,1,38,331310508004,0,1,3532,240
1,15,1,38,331310508004,0,1,3532,210
2,8,1,38,331310508004,0,1,3532,240
2,10,1,38,331310508004,0,1,3532,240
1,14,0,40,331310508004,0,0,3542,0
2,11,1,40,331310508004,0,0,3542,150
2,13,0,40,331310508004,0,0,3542,0
2,13,1,45,331310508004,0,0,3313,150
1,10,1,45,331310508004,0,0,3313,300
1,6,1,45,331310508004,0,1,3843,180
2,11,1,45,331310508004,0,1,3843,180
2,12,1,45,331310508004,0,1,3843,180
1,12,1,36,331310508004,0,0,3313,120
2,8,1,36,331310508004,0,0,3313,120
1,11,1,42,371210206003,0,1,3712,120
1,13,1,42,371210206003,0,1,3712,120
1,10,1,39,371210206003,0,1,3712,120
1,6,1,32,331411001004,1,1,3314,120
2,12,1,32,331411001004,1,1,3314,180
1,10,1,32,331411001004,1,1,3314,120
1,7,1,26,331411001004,1,1,3314,120
1,13,0,36,331411001004,0,1,3651,0
1,9,1,36,331411001004,0,1,3651,180
1,11,0,36,331411001004,0,1,3651,0
1,7,1,36,331411001004,0,1,3651,120
1,5,1,36,331411001004,0,1,3651,180
2,10,1,43,331411001004,1,1,3314,330
1,5,1,43,331411001004,1,1,3314,90
2,12,1,43,331411001004,1,1,3314,390
1,15,1,43,331411001004,1,1,3314,360
1,12,1,45,371410203001,1,1,3714,180
2,10,1,45,371410203001,1,1,3714,120
2,13,1,37,371410203001,0,1,3714,180
1,11,1,37,371410203001,0,1,3714,120
2,9,1,37,371410203001,0,1,3714,120
1,10,1,35,371410203001,0,1,3714,180
1,14,1,35,371410203001,0,1,3714,180
2,8,1,30,371410203001,0,1,3714,180
2,6,1,30,371410203001,0,1,3714,180
2,10,1,30,371410203001,0,1,3714,180
1,14,1,32,371410203001,0,1,3714,120
2,7,1,32,371410203001,0,1,3714,120
2,11,1,32,371410203001,0,1,3714,120
2,9,1,32,371410203001,0,1,3714,120
1,10,1,41,371410203001,0,1,3714,120
2,12,1,41,371410203001,0,1,3714,120
1,5,1,25,371410203001,0,1,3714,120
2,11,0,33,371410203001,0,1,3714,60
1,12,1,33,371410203001,0,1,3714,120
1,8,1,33,371410203001,0,1,3714,120
2,5,1,32,371410203001,0,1,3714,120
1,12,1,32,371410203001,0,1,3714,150
2,8,1,32,371410203001,0,1,3714,150
2,10,1,32,371410203001,0,1,3714,150
2,6,1,35,371410203001,0,1,3714,120
2,9,1,35,371410203001,0,1,3714,120
2,14,0,35,371410203001,0,1,3714,0
1,7,1,36,331510202001,1,1,3313,240
1,12,1,36,331510202001,1,1,3313,300
2,10,1,36,331510202001,1,1,3313,300
2,6,1,30,331510202001,0,0,3332,120
1,5,0,30,331510202001,0,0,3332,0
2,14,1,40,331510202001,0,0,3331,60
1,13,1,40,331510202001,0,0,3331,240
2,10,1,42,331510202001,0,1,3315,0
1,13,1,42,331510202001,0,1,3315,60
1,11,1,45,331510202001,0,0,3331,120
2,11,1,36,331510202001,0,1,3331,60
1,9,1,36,331510202001,0,1,3331,60
1,13,1,36,331510202001,0,1,3331,120
1,14,1,36,331510202001,0,1,3331,0
1,13,1,56,331510202001,0,0,3315,180
2,7,1,35,331510202001,0,1,3315,180
1,6,1,35,331510202001,0,1,3315,180
1,7,1,40,331510202001,1,1,3315,150
2,10,1,40,331510202001,1,1,3315,150
2,5,1,22,331510202001,0,1,3314,210
2,15,1,38,331510202001,1,1,9995,240
2,7,1,38,331510202001,1,1,9995,240
1,6,1,36,331510202001,1,1,9998,300
1,13,1,36,331510202001,1,1,9998,300
1,8,1,36,331510202001,1,1,9998,300
2,10,1,36,331510202001,1,1,9998,300
1,11,1,34,331411002003,0,1,3542,300
1,10,1,34,331411002003,0,1,3542,240
1,6,1,34,331411002003,0,1,3542,180
1,8,0,34,331411002003,0,1,3542,180
1,5,1,42,331411002003,0,1,3314,180
1,10,1,42,331411002003,0,1,3314,240
2,14,1,42,331411002003,0,1,3314,180
1,8,1,40,331411002003,1,1,9995,180
1,10,1,40,331411002003,1,1,9995,180
1,14,1,40,331411002003,1,1,9995,180
1,10,1,45,331411002003,0,0,3532,120
1,7,1,45,331411002003,0,0,3532,30
1,15,1,45,331411002003,0,0,3532,150
2,12,1,40,331410103001,1,1,3332,300
1,8,1,40,331410103001,1,1,3332,150
2,9,1,40,331410103001,1,1,3332,240
2,13,0,40,331410103001,1,1,3332,240
2,5,1,40,331410103001,1,1,3332,150
1,14,0,45,331410103001,0,1,9995,0
2,7,1,45,331410103001,0,1,9995,180
1,9,1,45,331410103001,0,1,9995,180
2,12,1,45,331410103001,0,1,9995,180
1,14,0,33,331410103001,0,1,3312,0
2,13,0,33,331410103001,0,1,3312,120
1,9,0,33,331410103001,0,1,3312,300
1,11,0,33,331410103001,0,1,3312,0
1,12,0,51,331410103001,0,0,3314,0
1,14,0,51,331410103001,0,0,3314,0
2,8,0,51,331410103001,0,0,3314,0
2,10,0,51,331410103001,0,0,3314,0
2,14,1,40,331510602001,1,0,3652,240
1,13,1,40,331510602001,1,0,3652,285
1,7,1,40,331510602001,1,0,3652,75
1,13,1,52,331510602001,1,0,3315,420
1,6,0,35,331510602001,1,1,3331,0
1,8,1,35,331510602001,1,1,3331,60
1,11,1,35,331510602001,1,1,3331,120
2,13,0,35,331510602001,1,1,3331,0
2,6,0,34,331510602001,0,1,3331,0
2,12,1,34,331510602001,0,1,3331,90
2,8,1,34,331510602001,0,1,3331,90
2,10,0,34,331510602001,0,1,3331,0
2,6,1,28,331510602001,0,0,3332,90
2,8,1,29,331510602001,1,1,3662,270
1,10,1,29,331510602001,1,1,3662,270
2,14,1,36,331510602001,0,1,9998,120
2,7,1,36,331510602001,0,1,9998,180
2,12,1,36,331510602001,0,1,9998,180
2,7,1,27,331510602001,0,1,3315,55
2,13,0,42,331510602001,0,1,3315,120
1,11,1,42,331510602001,0,1,3315,240
1,6,1,42,331510602001,0,1,3315,180
1,5,0,40,331510602001,0,0,3315,0
1,9,1,40,331510602001,0,0,3315,240
2,13,1,40,331510602001,0,0,3315,240
2,11,1,40,331510602001,0,0,3315,180
1,8,1,40,331510602001,0,0,3315,150
2,15,1,40,331510602001,0,0,3315,60
1,10,1,34,331510602001,0,1,3315,210
2,5,0,34,331510602001,0,1,3315,0
2,15,0,34,331510602001,0,1,3315,0
1,9,1,34,331510602001,0,1,3315,210
1,14,0,50,331510602001,0,1,9998,0
1,6,1,40,331510602001,0,1,9998,240
1,12,1,40,331510602001,0,1,9998,60
1,14,0,40,331510602001,0,1,9998,0
1,8,1,40,331510602001,0,1,9998,300
1,10,1,40,331510602001,0,1,9998,240
2,9,1,40,331510602001,0,1,9998,150
1,14,1,40,331510602001,0,1,9998,0
1,12,1,40,331510602001,0,1,9998,210
2,13,0,30,331510602001,0,1,9998,0
2,14,0,30,331510602001,0,1,9998,60
1,11,1,30,331510602001,0,1,9998,90
1,5,1,30,331510602001,0,1,9998,30
1,7,1,30,331510602001,0,1,9998,30
2,14,1,36,331510602001,0,1,9995,180
1,5,1,36,331510602001,0,1,9995,90
2,7,1,36,331510602001,0,1,9995,75
2,12,1,36,331510602001,0,1,9995,180
1,9,1,36,331510602001,0,1,9995,135
1,12,0,36,331510602001,0,1,3411,0
1,8,0,36,331510602001,0,1,3411,0
1,14,0,36,331510602001,0,1,3411,0
2,5,0,36,331510602001,0,1,3411,0
2,14,0,45,331510602001,0,0,3315,0
1,13,1,45,331510602001,0,0,3315,90
1,13,1,35,331510203002,0,0,3315,150
2,14,0,35,331510203002,0,0,3315,0
1,11,1,35,331510203002,0,0,3315,150
1,12,1,55,331510203002,0,0,3315,180
2,8,1,28,331510203002,0,1,3315,300
1,6,0,28,331510203002,0,1,3315,120
1,12,1,49,331510203002,1,1,3315,240
1,15,1,49,331510203002,1,1,3315,270
2,14,1,49,331510203002,1,1,3315,300
1,10,1,49,331510203002,1,1,3315,240
1,13,1,40,331510203002,0,1,3315,0
1,6,1,40,331510203002,0,1,3315,60
2,8,1,40,331510203002,0,1,3315,180
1,10,1,40,331510203002,0,1,3315,120
2,15,1,42,331510203002,1,1,3315,180
1,13,1,42,331510203002,1,1,3315,240
2,8,1,42,331510203002,1,1,3315,270
2,12,1,31,331510203002,1,1,3315,240
1,13,1,31,331510203002,1,1,3315,210
2,10,1,31,331510203002,1,1,3315,240
2,13,1,35,331510203002,0,1,3315,180
2,7,1,35,331510203002,0,1,3315,180
1,9,1,35,331510203002,0,1,3315,180
1,14,1,35,331510203002,0,1,3315,180
2,11,1,35,331510203002,0,1,3315,180
1,12,1,50,331510203002,0,0,3315,270
2,10,1,50,331510203002,0,0,3315,150
2,5,1,50,331510203002,0,0,3315,150
1,13,1,50,331510203002,0,0,3315,270
2,15,1,50,331510203002,0,0,3315,210
2,10,1,45,331510203002,0,1,3315,240
1,15,0,48,331510203002,0,1,3315,0
1,5,0,48,331510203002,0,1,3315,0
1,9,1,48,331510203002,0,1,3315,90
1,6,1,48,331510203002,0,1,3315,90
1,13,0,48,331510203002,0,1,3315,0
1,12,1,48,331510203002,0,1,3315,90
2,12,1,32,331510203002,0,1,3315,180
1,5,0,32,331510203002,0,1,3315,180
1,8,1,32,331510203002,0,1,3315,180
2,12,1,45,331510203002,0,0,3451,240
1,12,1,40,331310502002,1,1,3321,0
2,15,1,40,331310502002,1,1,3321,180
2,10,1,40,331310502002,1,1,3321,120
1,8,1,40,331310502002,1,1,3321,120
2,14,1,40,331310502002,1,1,3321,180
1,9,1,55,331310502002,0,0,3313,180
1,7,1,25,331310502002,1,1,9998,180
1,9,1,26,331310705003,0,1,3331,150
1,6,1,26,331310705003,0,1,3331,30
1,8,1,30,331310705003,1,1,3321,240
1,6,1,30,331310705003,1,1,3321,240
1,11,0,44,331310705003,0,0,3313,0
2,7,1,44,331310705003,0,0,3313,240
2,5,0,44,331310705003,0,0,3313,0
1,12,1,44,331310705003,0,0,3313,150
2,10,1,44,331310705003,0,0,3313,240
1,10,1,27,331310705003,0,1,3314,60
2,5,1,27,331310705003,0,1,3314,60
2,13,1,42,331310705003,0,0,3313,225
1,10,1,42,331310705003,0,0,3313,90
2,8,1,42,331310705003,0,0,3313,30
2,5,1,42,331310705003,0,0,3313,60
2,7,1,42,331310705003,0,0,3313,60
2,14,1,42,331310705003,0,0,3313,240
2,15,0,42,331310705003,0,0,3313,0
1,12,1,42,331310705003,0,0,3313,90
1,10,1,37,331310705003,1,1,3315,270
1,9,1,37,331310705003,1,1,3315,270
1,10,1,33,331310705003,1,1,3114,180
1,8,1,33,331310705003,1,1,3114,180
2,5,1,31,331310710003,1,1,9995,120
2,9,1,31,331310710003,1,1,9995,90
2,7,1,31,331310710003,1,1,9995,90
2,11,1,31,331310710003,1,1,9995,90
2,5,1,36,331310710003,1,1,3313,150
2,8,1,36,331310710003,1,1,3313,150
2,5,1,36,331310710003,1,1,3313,150
2,11,1,36,331310710003,1,1,3313,150
2,15,0,45,331310710003,0,1,9997,0
2,12,0,45,331310710003,0,1,9997,0
2,10,0,45,331310710003,0,1,9997,0
1,9,0,45,331310710003,0,1,9997,0
1,13,0,45,331310710003,0,1,9997,0
1,8,1,30,331310710003,0,1,3331,150
2,5,1,30,331310710003,0,1,3331,150
1,10,1,30,331310710003,0,1,3331,150
2,5,0,41,331411002003,1,1,9998,0
1,10,1,41,331411002003,1,1,9998,180
2,7,1,41,331411002003,1,1,9998,180
1,12,1,36,331411002003,0,1,9995,240
1,9,1,36,331411002003,0,1,9995,240
2,7,1,36,331411002003,0,1,9995,240
2,11,1,35,331411002003,0,1,9995,240
2,12,1,35,331411002003,0,1,9995,180
1,13,1,35,331411002003,0,1,9995,210
2,15,0,35,331411002003,0,1,9995,0
2,8,1,35,331411002003,0,1,9995,240
1,10,1,35,331411002003,0,1,9995,240
1,11,0,39,331411002003,0,1,9995,0
2,7,0,39,331411002003,0,1,9995,0
1,8,0,39,331411002003,0,1,9995,0
1,14,0,39,331411002003,0,1,9995,0
2,12,0,39,331411002003,0,1,9995,0
2,15,0,39,331411002003,0,1,9995,0
1,6,0,39,331411002003,0,1,9995,0
2,12,1,40,331411002003,0,1,3413,330
2,8,1,40,331411002003,0,1,3413,300
1,5,1,34,331411002003,1,1,9998,150
2,14,1,34,331411002003,1,1,9998,0
1,10,1,34,331411002003,1,1,9998,150
1,8,1,28,331411002003,0,1,3542,180
2,11,1,28,331411002003,0,1,3542,300
1,5,0,28,331411002003,0,1,3542,120
1,8,1,28,331411002003,0,1,3542,180
1,10,0,42,331510502002,0,0,3531,0
1,13,0,42,331510502002,0,0,3531,0
2,7,0,42,331510502002,0,0,3531,0
2,12,1,32,331410310001,0,1,3314,240
1,6,0,32,331410310001,0,1,3314,180
1,8,1,32,331410310001,0,1,3314,240
2,14,0,32,331410310001,0,1,3314,0
1,15,0,35,331410310001,0,0,3633,0
2,13,1,35,331410310001,0,0,3633,240
2,11,1,35,331410310001,0,0,3633,240
1,14,1,43,331410310001,0,0,3541,90
1,12,1,43,331410310001,0,0,3541,210
1,10,1,46,331610104004,0,0,3544,90
2,15,1,46,331610104004,0,0,3544,150
1,12,1,46,331610104004,0,0,3544,90
2,10,1,35,331610104004,0,0,3332,120
2,8,1,35,331610104004,0,0,3332,120
2,14,0,35,331610104004,0,0,3332,0
2,6,1,35,331610104004,0,0,3332,120
2,9,1,35,331610104004,0,0,3316,120
2,5,1,35,331610104004,0,0,3316,120
1,9,1,45,331610104004,0,0,3316,75
1,13,1,45,331610104004,0,0,3316,135
2,14,1,45,331610104004,0,0,3316,330
2,5,1,35,331610104004,0,1,3316,30
2,8,1,35,331610104004,0,1,3316,90
1,11,1,35,331610104004,0,1,3316,90
1,7,1,35,331610104004,0,1,3316,30
2,15,0,35,331610104004,0,1,3316,0
2,13,0,35,331610104004,0,1,3316,0
1,5,1,30,331610104004,1,1,3316,30
2,12,0,38,331610104004,0,1,3316,0
2,8,0,38,331610104004,0,1,3316,0
1,15,0,38,331610104004,0,1,3316,0
1,10,1,38,331610104004,0,1,3316,120
1,9,1,65,331610104004,0,0,3652,210
1,12,0,65,331610104004,0,0,3652,0
2,8,0,65,331610104004,0,0,3652,0
2,10,0,38,331610104004,0,1,3316,0
2,5,0,38,331610104004,0,1,3316,0
1,5,0,28,331411008001,0,1,9998,0
1,10,0,28,331411008001,0,1,9998,0
1,14,1,32,331411008001,0,1,3314,180
2,15,0,32,331411008001,0,1,3314,0
2,10,0,32,331411008001,0,1,3314,0
2,12,0,32,331411008001,0,1,3314,0
2,6,0,32,331411008001,0,1,3314,0
2,5,0,32,331411008001,0,1,3314,0
1,13,1,40,331411008001,0,1,3314,180
1,11,0,40,331411008001,0,1,3314,0
2,9,1,40,331411008001,0,1,3314,120
1,12,1,45,331411008001,0,1,3314,270
2,8,1,45,331411008001,0,1,3314,210
2,7,0,41,331411008001,0,0,3651,0
2,6,0,41,331411008001,0,0,3651,0
2,5,0,41,331411008001,0,0,3651,0
1,14,0,41,331411008001,0,0,3651,0
1,8,0,41,331411008001,0,0,3651,0
1,13,0,41,331411008001,0,0,3651,0
1,10,1,38,331411008001,1,0,3331,150
1,8,1,38,331411008001,1,0,3331,150
1,5,1,38,331411008001,1,0,3331,90
2,7,1,38,331411008001,1,0,3331,90
2,15,1,32,331411008001,1,1,3314,180
2,9,0,32,331411008001,1,1,3314,180
1,11,1,32,331411008001,1,1,3314,180
2,13,0,40,331411008001,0,0,3544,0
1,6,1,40,331411008001,0,0,3544,180
1,10,1,40,331411008001,0,0,3544,180
2,8,1,32,331411008001,1,1,3313,180
1,8,1,26,331411008001,1,1,3314,180
1,7,1,50,331411008001,0,0,3331,120
2,13,0,50,331411008001,0,0,3331,0
2,9,1,50,331411008001,0,0,3331,120
2,11,1,50,331411008001,0,0,3331,120
2,6,1,32,331411008001,0,1,3314,180
2,11,1,32,331411008001,0,1,3314,180
2,11,1,32,331411008001,0,1,3314,180
2,11,1,40,331411008001,0,1,3314,180
1,14,0,40,331411008001,0,1,3314,0
2,10,1,32,331411008001,0,1,3314,240
2,13,1,32,331411008001,0,1,3314,180
2,5,1,30,331411008001,0,1,3314,180
1,7,1,30,331411008001,0,1,3314,180
1,11,1,34,331411008001,1,1,3314,120
2,7,1,34,331411008001,1,1,3314,240
2,12,0,36,371110610001,0,1,3711,0
1,10,1,36,371110610001,0,1,3711,120
1,14,1,36,371110610001,0,1,3711,120
1,13,1,50,371110610001,0,0,3711,60
2,12,1,50,371110610001,0,0,3711,120
1,10,1,50,371110610001,0,0,3711,60
1,15,0,35,371110610001,0,1,9999,0
1,13,0,35,371110610001,0,1,9999,0
2,11,1,35,371110610001,0,1,9999,210
1,5,0,35,371110610001,0,1,9999,0
1,7,0,35,371110610001,0,1,9999,0
1,9,0,35,371110610001,0,1,9999,0
1,9,1,53,371110610001,0,0,3711,120
2,13,0,53,371110610001,0,0,3711,0
1,7,1,53,371110610001,0,0,3711,0
2,11,1,53,371110610001,0,0,3711,120
2,7,1,40,371110610001,0,1,3711,120
1,11,1,40,371110610001,0,1,3711,120
1,13,0,50,371110610001,0,0,3711,60
2,15,1,50,371110610001,0,0,3711,60
1,6,1,26,371110610001,1,1,3711,60
2,5,1,26,371110610001,1,1,3711,120
2,13,1,43,371110610001,0,0,3711,120
1,11,1,43,371110610001,0,0,3711,120
1,5,1,33,371110610001,1,1,3711,150
1,12,1,33,371110610001,1,1,3711,150
2,13,1,33,371110610001,1,1,3711,150
2,10,1,33,371110610001,1,1,3711,150
2,12,1,44,371110610001,0,0,3711,120
2,12,1,35,371110610001,0,1,9999,60
2,15,0,35,371110610001,0,1,9999,0
1,8,1,35,371110610001,0,1,9999,60
1,13,1,35,371110610001,0,1,9999,60
2,10,1,35,371110610001,0,1,9999,120
2,8,1,48,331310709002,0,1,3313,180
2,10,1,48,331310709002,0,1,3313,180
1,14,1,48,331310709002,0,1,3313,240
1,9,1,30,331310709002,0,1,9998,180
1,7,1,30,331310709002,0,1,9998,180
2,10,1,30,331310709002,0,1,9998,180
2,11,1,36,331310709002,0,1,9998,180
2,13,1,36,331310709002,0,1,9998,180
2,7,0,36,331310709002,0,1,9998,0
1,15,1,36,331310709002,0,1,9998,180
1,9,1,36,331310709002,0,1,9998,180
1,9,1,35,331310709002,0,0,3332,120
2,12,1,35,331310709002,0,0,3332,120
2,5,0,35,331310709002,0,0,3332,0
2,6,1,32,331310709002,0,1,3313,180
1,5,1,32,331310709002,0,1,3313,180
1,10,1,38,331310507001,0,0,3532,180
1,5,1,38,331310507001,0,0,3532,120
2,14,1,38,331310507001,0,0,3532,180
1,10,1,40,331310507001,0,0,3313,60
1,8,1,40,331310507001,0,0,3313,60
1,12,1,40,331310507001,0,0,3313,120
1,14,1,40,331310507001,0,0,3313,0
2,14,0,45,331310507001,1,1,3322,0
2,5,1,45,331310507001,1,1,3322,120
1,10,1,45,331310507001,1,1,3322,300
1,8,1,45,331310507001,1,1,3322,300
2,12,1,45,331310507001,1,1,3322,120
1,6,1,35,331310507001,1,1,3322,240
2,8,1,35,331310507001,1,1,3322,240
2,12,1,36,331310507001,1,1,3314,360
2,7,1,36,331310507001,1,1,3314,180
1,7,1,37,331310507001,1,0,3314,150
1,12,1,37,331310507001,1,0,3314,210
1,10,1,37,331310507001,1,0,3314,210
1,9,1,37,331310507001,1,0,3314,150
1,8,1,35,331310507001,1,1,3532,240
2,6,1,35,331310507001,1,1,3532,120
1,8,1,32,331310507001,1,1,3315,165
2,6,1,32,331310507001,1,1,3315,150
2,10,1,32,331310507001,1,1,3315,150
1,7,1,35,331310507001,0,1,3663,60
1,8,1,35,331310507001,0,1,3663,60
2,12,1,35,331310507001,0,1,3663,60
1,15,0,35,331310507001,0,1,3663,0
2,10,1,35,331310507001,0,1,3663,60
1,5,1,35,331310507001,0,1,3663,60
2,14,0,35,331310507001,0,1,3663,0
2,7,1,40,331310507001,0,0,3614,60
2,14,0,40,331310507001,0,0,3614,0
1,6,1,40,331310507001,0,0,3614,60
2,10,1,40,331310507001,0,0,3614,120
1,6,1,51,331310507001,1,1,9995,180
1,10,1,51,331310507001,1,1,9995,180
1,12,1,51,331310507001,1,1,9995,180
1,8,1,51,331310507001,1,1,9995,180
2,10,1,38,331410310001,0,1,3843,240
2,8,0,38,331410310001,0,1,3843,0
2,6,0,38,331410310001,0,1,3843,0
2,7,1,43,331410310001,0,0,3313,180
2,12,1,43,331410310001,0,0,3313,180
2,13,1,43,331410310001,0,0,3313,120
2,9,1,43,331410310001,0,0,3313,60
1,13,1,45,331410310001,0,0,3543,240
2,11,1,45,331410310001,0,0,3543,180
2,7,1,45,331410310001,0,0,3543,90
1,10,1,45,331410310001,0,0,3543,90
2,5,1,35,331410310001,0,1,3314,180
2,14,1,35,331410310001,0,1,3314,240
1,9,1,35,331410310001,0,1,3314,240
1,12,1,35,331410310001,0,1,3314,240
1,12,1,35,331410310001,0,1,3314,240
2,10,1,32,331410310001,1,1,3313,240
2,5,0,32,331410310001,1,1,3313,60
2,9,1,38,331410310001,0,1,3462,240
1,15,0,38,331410310001,0,1,3462,0
1,13,1,38,331410310001,0,1,3462,240
2,11,1,38,331410310001,0,1,3462,240
2,13,1,45,331410310001,0,0,3314,180
1,15,1,45,331410310001,0,0,3314,300
2,10,1,45,331410310001,0,0,3314,180
